year,month,age,usertype,count,mean
2019,Jul,81,Subscriber,76,9.475000000000001
2019,Jul,82,Customer,5,13.636666666666667
2019,Jul,82,Subscriber,341,26.192277614858266
2019,Jul,83,Subscriber,216,10.127006172839513
2019,Jul,84,Customer,12,16.13611111111111
2019,Jul,84,Subscriber,200,43.577250000000014
2019,Jul,85,Customer,2,6.475
2019,Jul,85,Subscriber,38,9.351754385964915
2019,Jul,86,Customer,4,46.045833333333334
2019,Jul,86,Subscriber,25,25.23333333333333
2019,Jul,87,Customer,17,13.045098039215688
2019,Jul,87,Subscriber,175,8.786095238095248
2019,Jul,88,Customer,1,26.883333333333333
2019,Jul,88,Subscriber,33,12.383838383838384
2019,Jul,89,Customer,7,17.316666666666666
2019,Jul,89,Subscriber,70,18.478571428571424
2019,Jul,90,Customer,6,8.622222222222222
2019,Jul,90,Subscriber,20,12.991666666666665
2019,Jul,91,Subscriber,38,9.946929824561403
2019,Jul,92,Customer,2,15.775
2019,Jul,95,Customer,3,38.07222222222222
2019,Jul,95,Subscriber,49,8.801360544217687
2019,Jul,96,Subscriber,8,6.804166666666667
2019,Jul,97,Subscriber,2,35.975
2019,Jul,98,Subscriber,20,3.809166666666666
2019,Jul,99,Customer,1,80.56666666666666
2019,Jul,100,Subscriber,19,29.004385964912284
2019,Jul,101,Subscriber,20,8.129999999999999
2019,Jul,102,Customer,8,5.445833333333333
2019,Jul,102,Subscriber,25,23.27666666666667
2019,Jul,104,Subscriber,7,10.16904761904762
2019,Jul,106,Subscriber,7,37.07380952380952
2019,Jul,107,Subscriber,13,19.2448717948718
2019,Jul,108,Subscriber,38,22.454824561403512
2019,Jul,109,Subscriber,6,7.844444444444444
2019,Jul,114,Customer,1,19.3
2019,Jul,115,Customer,9,15.970370370370375
2019,Jul,118,Subscriber,79,19.46476793248946
2019,Jul,119,Customer,14,69.13214285714285
2019,Jul,119,Subscriber,284,9.4393192488263
2019,Jul,120,Subscriber,13,21.175641025641028
2019,Jul,123,Subscriber,46,7.379710144927537
2019,Jul,124,Subscriber,2,4.675
2019,Jul,126,Customer,4,15.6375
2019,Jul,126,Subscriber,31,6.636021505376343
2019,Jul,129,Subscriber,77,13.092207792207795
2019,Jul,130,Subscriber,106,10.692295597484279
2019,Jul,131,Subscriber,127,13.13674540682415
2019,Jul,132,Subscriber,10,14.995
2019,Jul,133,Subscriber,20,18.705
2019,Jul,134,Customer,2,15.983333333333334
2019,Jul,134,Subscriber,49,17.544897959183675
2019,Aug,16,Customer,970,27.275360824742258
2019,Aug,16,Subscriber,607,17.15293794618342
2019,Aug,17,Customer,2035,33.92409500409501
2019,Aug,17,Subscriber,1650,13.57589898989896
2019,Aug,18,Customer,3753,29.509130473399157
2019,Aug,18,Subscriber,4806,12.647305451518912
2019,Aug,19,Customer,7094,42.64623155718441
2019,Aug,19,Subscriber,9596,13.755283451438055
2019,Aug,20,Customer,7300,29.275228310502282
2019,Aug,20,Subscriber,11245,13.314280420927876
2019,Aug,21,Customer,8173,25.667533341490344
2019,Aug,21,Subscriber,12735,13.158333987697956
2019,Aug,22,Customer,10488,28.356084731756948
2019,Aug,22,Subscriber,20721,15.543562891108781
2019,Aug,23,Customer,13254,32.64569060912404
2019,Aug,23,Subscriber,33004,14.348036096634639
2019,Aug,24,Customer,15602,28.345582831261083
2019,Aug,24,Subscriber,55706,14.308453308440718
2019,Aug,25,Customer,14256,24.41501122334461
2019,Aug,25,Subscriber,68073,13.437866701922724
2019,Aug,26,Customer,14127,30.170865482173575
2019,Aug,26,Subscriber,76224,14.07666745382029
2019,Aug,27,Customer,13568,27.778349793632124
2019,Aug,27,Subscriber,83959,13.07637874835726
2019,Aug,28,Customer,13890,25.858543316534575
2019,Aug,28,Subscriber,85550,13.604510033119142
2019,Aug,29,Customer,13133,24.640272595751224
2019,Aug,29,Subscriber,89793,14.07027533697876
2019,Aug,30,Customer,15749,29.387227760492788
2019,Aug,30,Subscriber,87133,13.126839238099642
2019,Aug,31,Customer,10927,23.44093224733833
2019,Aug,31,Subscriber,82457,13.086492555715763
2019,Aug,32,Customer,8376,28.27526265520527
2019,Aug,32,Subscriber,76366,14.180062462352389
2019,Aug,33,Customer,8018,31.171245946620157
2019,Aug,33,Subscriber,71659,13.456198802662659
2019,Aug,34,Customer,6884,26.306754793724654
2019,Aug,34,Subscriber,68468,13.289373868084326
2019,Aug,35,Customer,6092,29.215268658349775
2019,Aug,35,Subscriber,62234,13.513903439705848
2019,Aug,36,Customer,6205,27.05788074133768
2019,Aug,36,Subscriber,56795,13.911314669718443
2019,Aug,37,Customer,4544,25.642172828638508
2019,Aug,37,Subscriber,53712,13.587297996723171
2019,Aug,38,Customer,4144,33.78324485199481
2019,Aug,38,Subscriber,48497,14.178848863503584
2019,Aug,39,Customer,3568,25.047033819133024
2019,Aug,39,Subscriber,46429,13.256270147249909
2019,Aug,40,Customer,3008,33.04477504432628
2019,Aug,40,Subscriber,42307,13.390524814648483
2019,Aug,41,Customer,2868,25.285756624825662
2019,Aug,41,Subscriber,35834,13.240612267678637
2019,Aug,42,Customer,2992,30.439522058823524
2019,Aug,42,Subscriber,33608,14.254503887963173
2019,Aug,43,Customer,2890,24.622583621683997
2019,Aug,43,Subscriber,34204,13.30543698592759
2019,Aug,44,Customer,2634,28.471393318147285
2019,Aug,44,Subscriber,33180,13.400511352220231
2019,Aug,45,Customer,2202,25.64352861035421
2019,Aug,45,Subscriber,29918,13.657999643469958
2019,Aug,46,Customer,2086,27.609236177692583
2019,Aug,46,Subscriber,28724,13.556023418279711
2019,Aug,47,Customer,2188,32.43265539305297
2019,Aug,47,Subscriber,28890,15.356949925002873
2019,Aug,48,Customer,1963,27.425717439293596
2019,Aug,48,Subscriber,29599,13.970869511357328
2019,Aug,49,Customer,2333,25.156458065437878
2019,Aug,49,Subscriber,31388,13.379990760800373
2019,Aug,50,Customer,190374,41.21552768059973
2019,Aug,50,Subscriber,47159,13.756480205263095
2019,Aug,51,Customer,1991,35.21193705005854
2019,Aug,51,Subscriber,26713,13.41897827524687
2019,Aug,52,Customer,1754,39.28058722919049
2019,Aug,52,Subscriber,26856,13.114493967828418
2019,Aug,53,Customer,1733,29.16902288901709
2019,Aug,53,Subscriber,25157,13.137022167455132
2019,Aug,54,Customer,1601,26.321236727045576
2019,Aug,54,Subscriber,25763,13.984592244692028
2019,Aug,55,Customer,1423,48.10818692902324
2019,Aug,55,Subscriber,23481,13.31883366693654
2019,Aug,56,Customer,1362,27.977471855115
2019,Aug,56,Subscriber,22380,13.231452189454952
2019,Aug,57,Customer,1200,28.068819444444472
2019,Aug,57,Subscriber,21999,14.622304801733392
2019,Aug,58,Customer,878,26.722456340167035
2019,Aug,58,Subscriber,18086,13.91071362748349
2019,Aug,59,Customer,791,31.565107458912795
2019,Aug,59,Subscriber,19032,13.584784398206574
2019,Aug,60,Customer,795,28.837777777777777
2019,Aug,60,Subscriber,15666,13.280494914677135
2019,Aug,61,Customer,512,27.955924479166676
2019,Aug,61,Subscriber,13686,12.968632178868932
2019,Aug,62,Customer,383,29.295996518711924
2019,Aug,62,Subscriber,12308,14.314620571985746
2019,Aug,63,Customer,311,29.737513397642005
2019,Aug,63,Subscriber,11989,13.436616898823878
2019,Aug,64,Customer,291,32.08178694158074
2019,Aug,64,Subscriber,9481,12.636434272052917
2019,Aug,65,Customer,199,24.651507537688442
2019,Aug,65,Subscriber,8596,13.624067395687922
2019,Aug,66,Customer,191,29.300872600349038
2019,Aug,66,Subscriber,7408,15.008182595392316
2019,Aug,67,Customer,141,25.813593380614652
2019,Aug,67,Subscriber,4547,14.528491312953593
2019,Aug,68,Customer,204,23.059395424836588
2019,Aug,68,Subscriber,4533,13.657371865578378
2019,Aug,69,Customer,91,31.32234432234433
2019,Aug,69,Subscriber,3360,12.566646825396829
2019,Aug,70,Customer,101,22.551320132013203
2019,Aug,70,Subscriber,2797,12.673120009534022
2019,Aug,71,Customer,37,23.8509009009009
2019,Aug,71,Subscriber,2473,12.206692276587143
2019,Aug,72,Customer,23,25.115217391304352
2019,Aug,72,Subscriber,2705,14.048989525569954
2019,Aug,73,Customer,31,34.24354838709677
2019,Aug,73,Subscriber,1700,12.742049019607855
2019,Aug,74,Customer,19,25.407017543859652
2019,Aug,74,Subscriber,1356,10.842084562438568
2019,Aug,75,Customer,6,21.802777777777777
2019,Aug,75,Subscriber,807,14.16544816191658
2019,Aug,76,Customer,7,23.592857142857138
2019,Aug,76,Subscriber,823,14.77814904819765
2019,Aug,77,Customer,9,54.048148148148144
2019,Aug,77,Subscriber,779,12.926679503637141
2019,Aug,78,Customer,5,34.57
2019,Aug,78,Subscriber,725,18.79422988505749
2019,Aug,79,Subscriber,423,11.224074074074071
2019,Aug,80,Customer,5,40.11666666666666
2019,Aug,80,Subscriber,213,12.919483568075126
2019,Aug,81,Subscriber,130,10.967051282051278
2019,Aug,82,Customer,11,22.578787878787878
2019,Aug,82,Subscriber,276,16.04341787439613
2019,Aug,83,Subscriber,292,10.75079908675799
2019,Aug,84,Customer,2,22.858333333333334
2019,Aug,84,Subscriber,131,16.738549618320604
2019,Aug,85,Customer,2,4.725
2019,Aug,85,Subscriber,30,10.226666666666667
2019,Aug,86,Customer,3,50.40555555555556
2019,Aug,86,Subscriber,19,19.6
2019,Aug,87,Customer,5,18.426666666666666
2019,Aug,87,Subscriber,190,8.564035087719303
2019,Aug,88,Subscriber,34,11.523039215686277
2019,Aug,89,Customer,4,12.683333333333334
2019,Aug,89,Subscriber,68,13.577696078431373
2019,Aug,90,Customer,4,9.799999999999999
2019,Aug,90,Subscriber,15,10.562222222222223
2019,Aug,91,Subscriber,89,7.485393258426967
2019,Aug,93,Subscriber,2,10.95
2019,Aug,95,Customer,8,26.39375
2019,Aug,95,Subscriber,31,6.20483870967742
2019,Aug,96,Subscriber,6,8.152777777777779
2019,Aug,97,Subscriber,4,18.25
2019,Aug,98,Subscriber,31,5.602150537634407
2019,Aug,100,Customer,1,17.5
2019,Aug,100,Subscriber,4,20.933333333333334
2019,Aug,101,Subscriber,26,13.028205128205132
2019,Aug,102,Customer,10,3.4766666666666666
2019,Aug,102,Subscriber,19,20.63771929824561
2019,Aug,104,Subscriber,7,12.047619047619047
2019,Aug,106,Customer,1,11.016666666666667
2019,Aug,106,Subscriber,4,26.054166666666667
2019,Aug,107,Subscriber,21,19.953174603174606
2019,Aug,108,Subscriber,32,23.4484375
2019,Aug,109,Subscriber,4,4.045833333333333
2019,Aug,118,Customer,5,15.193333333333333
2019,Aug,118,Subscriber,76,20.075657894736832
2019,Aug,119,Customer,23,37.81956521739131
2019,Aug,119,Subscriber,302,11.171412803532007
2019,Aug,120,Subscriber,17,19.139215686274515
2019,Aug,123,Subscriber,50,9.158333333333333
2019,Aug,124,Subscriber,5,5.823333333333333
2019,Aug,126,Customer,2,32.40833333333333
2019,Aug,126,Subscriber,43,7.419767441860463
2019,Aug,128,Customer,1,44.86666666666667
2019,Aug,129,Subscriber,57,13.00263157894737
2019,Aug,130,Customer,1,25.266666666666666
2019,Aug,130,Subscriber,104,11.28573717948718
2019,Aug,131,Subscriber,87,12.566091954022985
2019,Aug,132,Subscriber,17,21.53137254901961
2019,Aug,133,Subscriber,18,16.191666666666666
2019,Aug,134,Subscriber,46,18.891304347826086
2019,Sep,16,Customer,597,20.781881630374098
2019,Sep,16,Subscriber,1239,15.307869249394694
2019,Sep,17,Customer,1500,24.628566666666657
2019,Sep,17,Subscriber,2275,12.747816849816878
2019,Sep,18,Customer,2844,30.901593999062403
2019,Sep,18,Subscriber,4546,12.51168426455491
2019,Sep,19,Customer,5601,31.914982443611258
2019,Sep,19,Subscriber,11935,12.421033375226973
2019,Sep,20,Customer,6152,26.221982011270065
2019,Sep,20,Subscriber,17591,15.088719610406741
2019,Sep,21,Customer,7036,27.299566515065433
2019,Sep,21,Subscriber,18435,12.104713859506429
2019,Sep,22,Customer,10197,29.042103886764114
2019,Sep,22,Subscriber,25155,14.357004571655684
2019,Sep,23,Customer,14287,28.47368703483343
2019,Sep,23,Subscriber,39384,13.377070214638682
2019,Sep,24,Customer,16093,22.66547463700587
2019,Sep,24,Subscriber,59495,14.006181751967901
2019,Sep,25,Customer,16214,25.574681345339368
2019,Sep,25,Subscriber,69714,13.464619732048082
2019,Sep,26,Customer,14868,23.55478096134874
2019,Sep,26,Subscriber,76694,13.345062847159006
2019,Sep,27,Customer,13916,25.820826147360535
2019,Sep,27,Subscriber,83902,13.612426998164723
2019,Sep,28,Customer,14339,24.303208034033144
2019,Sep,28,Subscriber,84859,13.627246176991816
2019,Sep,29,Customer,13598,27.73173751041826
2019,Sep,29,Subscriber,88781,13.034619456865775
2019,Sep,30,Customer,17062,32.97220724416834
2019,Sep,30,Subscriber,87232,13.364495062973816
2019,Sep,31,Customer,11826,24.150627149219332
2019,Sep,31,Subscriber,82502,13.166959184827759
2019,Sep,32,Customer,9859,24.936907056158454
2019,Sep,32,Subscriber,75416,14.055848449489106
2019,Sep,33,Customer,8277,23.367967460029796
2019,Sep,33,Subscriber,68670,13.999988107373357
2019,Sep,34,Customer,7281,23.202408094126156
2019,Sep,34,Subscriber,67762,13.868546038585961
2019,Sep,35,Customer,6311,23.828276025986444
2019,Sep,35,Subscriber,63090,13.902792571458765
2019,Sep,36,Customer,6902,24.173534241282745
2019,Sep,36,Subscriber,57349,13.417429248984122
2019,Sep,37,Customer,5105,36.582314724126746
2019,Sep,37,Subscriber,53368,13.583538200170187
2019,Sep,38,Customer,4705,23.962174991144167
2019,Sep,38,Subscriber,50314,13.238506512435203
2019,Sep,39,Customer,4280,28.771845794392455
2019,Sep,39,Subscriber,50499,13.579597285754916
2019,Sep,40,Customer,3990,22.867664995822853
2019,Sep,40,Subscriber,44272,13.773222729189323
2019,Sep,41,Customer,3422,24.595061367621252
2019,Sep,41,Subscriber,39207,13.612173421412844
2019,Sep,42,Customer,3231,29.95824306200352
2019,Sep,42,Subscriber,37117,13.931453691480094
2019,Sep,43,Customer,3011,23.177427211336255
2019,Sep,43,Subscriber,37654,14.188710362776924
2019,Sep,44,Customer,2559,26.294144848247978
2019,Sep,44,Subscriber,37003,13.88874640794891
2019,Sep,45,Customer,2462,24.291348497156783
2019,Sep,45,Subscriber,33690,14.090278025131127
2019,Sep,46,Customer,2544,23.997091194968544
2019,Sep,46,Subscriber,32785,13.846325047023551
2019,Sep,47,Customer,2182,24.761724717384645
2019,Sep,47,Subscriber,32673,13.452423509727742
2019,Sep,48,Customer,2200,40.44844696969694
2019,Sep,48,Subscriber,34855,13.03813034954348
2019,Sep,49,Customer,2586,22.852855117298283
2019,Sep,49,Subscriber,37315,13.907400509178652
2019,Sep,50,Customer,169581,39.64834710256421
2019,Sep,50,Subscriber,52162,14.082604514141668
2019,Sep,51,Customer,1916,26.563265483646518
2019,Sep,51,Subscriber,30797,14.11932926367282
2019,Sep,52,Customer,1969,28.779913661757266
2019,Sep,52,Subscriber,30832,13.286596177131953
2019,Sep,53,Customer,1836,28.5118282498184
2019,Sep,53,Subscriber,27710,14.53241850114287
2019,Sep,54,Customer,1549,27.344480309877316
2019,Sep,54,Subscriber,27901,14.081366259273816
2019,Sep,55,Customer,1592,28.33800251256284
2019,Sep,55,Subscriber,27106,12.856645515138048
2019,Sep,56,Customer,1562,25.74624413145538
2019,Sep,56,Subscriber,25243,13.694095392782199
2019,Sep,57,Customer,1387,30.51349435231916
2019,Sep,57,Subscriber,23673,14.629329475210817
2019,Sep,58,Customer,1033,60.701645692158856
2019,Sep,58,Subscriber,20184,13.792374322895988
2019,Sep,59,Customer,887,28.20159714393087
2019,Sep,59,Subscriber,20972,13.351658560620447
2019,Sep,60,Customer,747,29.63273092369476
2019,Sep,60,Subscriber,16972,13.933590619844507
2019,Sep,61,Customer,541,39.16204559457795
2019,Sep,61,Subscriber,15214,13.624514701371579
2019,Sep,62,Customer,580,26.97758620689657
2019,Sep,62,Subscriber,13481,14.271320129565051
2019,Sep,63,Customer,471,30.59879688605806
2019,Sep,63,Subscriber,12129,13.105911451892228
2019,Sep,64,Customer,230,32.9658695652174
2019,Sep,64,Subscriber,10216,14.108243604802846
2019,Sep,65,Customer,275,30.180666666666678
2019,Sep,65,Subscriber,9254,14.512029032490421
2019,Sep,66,Customer,204,35.73970588235293
2019,Sep,66,Subscriber,7751,13.268507289381985
2019,Sep,67,Customer,199,25.98743718592966
2019,Sep,67,Subscriber,5051,13.62588596317558
2019,Sep,68,Customer,197,42.56345177664976
2019,Sep,68,Subscriber,4724,13.656138865368312
2019,Sep,69,Customer,189,41.19109347442679
2019,Sep,69,Subscriber,3832,16.606941544885164
2019,Sep,70,Customer,101,28.35313531353135
2019,Sep,70,Subscriber,3187,12.570682982951588
2019,Sep,71,Customer,57,26.38187134502925
2019,Sep,71,Subscriber,2635,12.006780518659081
2019,Sep,72,Customer,70,28.689761904761912
2019,Sep,72,Subscriber,2564,14.19108814352573
2019,Sep,73,Customer,37,34.83108108108108
2019,Sep,73,Subscriber,1892,12.890715292459452
2019,Sep,74,Customer,13,28.73974358974359
2019,Sep,74,Subscriber,1331,11.442649636864513
2019,Sep,75,Customer,14,32.853571428571435
2019,Sep,75,Subscriber,810,12.876069958847735
2019,Sep,76,Customer,7,27.53571428571429
2019,Sep,76,Subscriber,1045,16.136985645933024
2019,Sep,77,Customer,16,35.73437499999999
2019,Sep,77,Subscriber,893,12.939025755879054
2019,Sep,78,Customer,11,166.22121212121212
2019,Sep,78,Subscriber,597,13.743914014517026
2019,Sep,79,Customer,7,22.761904761904763
2019,Sep,79,Subscriber,628,9.474708067940561
2019,Sep,80,Customer,1,23.4
2019,Sep,80,Subscriber,255,16.35627450980393
2019,Sep,81,Customer,6,51.03611111111112
2019,Sep,81,Subscriber,145,12.765172413793096
2019,Sep,82,Customer,3,17.744444444444444
2019,Sep,82,Subscriber,331,16.699597180261826
2019,Sep,83,Customer,2,29.491666666666667
2019,Sep,83,Subscriber,393,11.860135708227308
2019,Sep,84,Customer,3,28.916666666666668
2019,Sep,84,Subscriber,230,12.479855072463765
2019,Sep,85,Customer,2,5.675
2019,Sep,85,Subscriber,80,9.199791666666666
2019,Sep,86,Customer,2,47.83333333333333
2019,Sep,86,Subscriber,61,13.629508196721313
2019,Sep,87,Customer,2,16.058333333333334
2019,Sep,87,Subscriber,205,8.73365853658537
2019,Sep,88,Customer,1,5.85
2019,Sep,88,Subscriber,7,19.690476190476186
2019,Sep,89,Subscriber,110,17.242121212121212
2019,Sep,90,Customer,3,18.038888888888888
2019,Sep,90,Subscriber,14,12.958333333333332
2019,Sep,91,Subscriber,40,7.9
2019,Sep,95,Customer,8,49.556250000000006
2019,Sep,95,Subscriber,37,10.719819819819822
2019,Sep,96,Subscriber,2,5.716666666666667
2019,Sep,98,Subscriber,11,4.892424242424243
2019,Sep,99,Subscriber,1,27.05
2019,Sep,100,Customer,9,21.462962962962962
2019,Sep,100,Subscriber,44,16.667424242424243
2019,Sep,101,Subscriber,19,11.24561403508772
2019,Sep,102,Customer,23,5.533333333333334
2019,Sep,102,Subscriber,25,16.305333333333337
2019,Sep,104,Subscriber,13,14.907692307692308
2019,Sep,106,Subscriber,2,25.65833333333333
2019,Sep,107,Subscriber,18,18.548148148148144
2019,Sep,108,Subscriber,14,27.801190476190477
2019,Sep,109,Subscriber,18,9.919444444444446
2019,Sep,110,Customer,2,20.724999999999998
2019,Sep,112,Subscriber,5,20.273333333333333
2019,Sep,118,Customer,7,21.461904761904766
2019,Sep,118,Subscriber,70,21.80357142857143
2019,Sep,119,Customer,14,20.2452380952381
2019,Sep,119,Subscriber,302,10.299889624724065
2019,Sep,120,Subscriber,6,8.338888888888889
2019,Sep,123,Subscriber,27,9.855555555555554
2019,Sep,124,Subscriber,2,6.383333333333333
2019,Sep,126,Customer,2,13.591666666666665
2019,Sep,126,Subscriber,31,6.6499999999999995
2019,Sep,128,Customer,1,57.35
2019,Sep,129,Subscriber,64,12.08645833333334
2019,Sep,130,Subscriber,128,10.608333333333327
2019,Sep,131,Subscriber,130,14.376794871794875
2019,Sep,132,Subscriber,20,21.173333333333336
2019,Sep,133,Subscriber,24,17.960416666666664
2019,Sep,134,Customer,1,22.3
2019,Sep,134,Subscriber,43,13.16937984496124
2019,Sep,145,Subscriber,2,12.408333333333333
2019,Oct,16,Customer,687,42.214192139737996
2019,Oct,16,Subscriber,1468,13.078065395095372
2019,Oct,17,Customer,1145,22.70509461426493
2019,Oct,17,Subscriber,2217,11.611404300105239
2019,Oct,18,Customer,2389,26.40149993023581
2019,Oct,18,Subscriber,4802,12.56569832014439
2019,Oct,19,Customer,4844,28.793971924029776
2019,Oct,19,Subscriber,10840,11.713931426814275
2019,Oct,20,Customer,4337,25.89975789716393
2019,Oct,20,Subscriber,16044,12.217943364082144
2019,Oct,21,Customer,4575,32.25983242258645
2019,Oct,21,Subscriber,15569,11.501423769456363
2019,Oct,22,Customer,6920,23.00413053949912
2019,Oct,22,Subscriber,23190,13.307051171481902
2019,Oct,23,Customer,8976,23.29787581699351
2019,Oct,23,Subscriber,36644,13.11067569042672
2019,Oct,24,Customer,9950,25.904445561139042
2019,Oct,24,Subscriber,53812,12.625951770361045
2019,Oct,25,Customer,9829,23.22171634957781
2019,Oct,25,Subscriber,62660,12.501652835407908
2019,Oct,26,Customer,10029,24.14752883305082
2019,Oct,26,Subscriber,68074,12.273123610580596
2019,Oct,27,Customer,9363,26.21371355334823
2019,Oct,27,Subscriber,74616,12.60321289446415
2019,Oct,28,Customer,8442,27.753425333649336
2019,Oct,28,Subscriber,74474,12.454184234318937
2019,Oct,29,Customer,8859,24.057214885051064
2019,Oct,29,Subscriber,78439,13.474992669462987
2019,Oct,30,Customer,11356,27.737080251262164
2019,Oct,30,Subscriber,74808,13.206971402345662
2019,Oct,31,Customer,7381,23.963089915548892
2019,Oct,31,Subscriber,71509,12.695836654593709
2019,Oct,32,Customer,6191,24.238041781080064
2019,Oct,32,Subscriber,65432,12.339134776052544
2019,Oct,33,Customer,5154,23.005119001422788
2019,Oct,33,Subscriber,59606,12.713122001140956
2019,Oct,34,Customer,4706,30.508517495395857
2019,Oct,34,Subscriber,59808,13.102295122168563
2019,Oct,35,Customer,4488,22.43183303624474
2019,Oct,35,Subscriber,54837,12.652176450206902
2019,Oct,36,Customer,4269,24.309116108378202
2019,Oct,36,Subscriber,52200,13.304238186462529
2019,Oct,37,Customer,3361,27.497252801745542
2019,Oct,37,Subscriber,47235,12.119074838573
2019,Oct,38,Customer,3150,27.395492063492075
2019,Oct,38,Subscriber,45055,12.818857322531631
2019,Oct,39,Customer,2703,25.41415094339625
2019,Oct,39,Subscriber,44322,13.128897988959547
2019,Oct,40,Customer,2784,25.294737787356343
2019,Oct,40,Subscriber,39899,13.280399675848123
2019,Oct,41,Customer,2152,26.077517038413866
2019,Oct,41,Subscriber,34560,12.200017361111124
2019,Oct,42,Customer,2219,24.88687096289621
2019,Oct,42,Subscriber,33243,12.528939425844028
2019,Oct,43,Customer,1929,26.4394418524278
2019,Oct,43,Subscriber,32949,12.645076734751727
2019,Oct,44,Customer,1923,28.35933437337495
2019,Oct,44,Subscriber,33200,12.456283132530082
2019,Oct,45,Customer,1796,24.741898663697075
2019,Oct,45,Subscriber,30920,12.913155454937376
2019,Oct,46,Customer,1949,42.87165212929715
2019,Oct,46,Subscriber,30109,14.510758687878504
2019,Oct,47,Customer,1700,26.98094117647061
2019,Oct,47,Subscriber,30224,12.850405858478945
2019,Oct,48,Customer,1702,25.779553466509963
2019,Oct,48,Subscriber,32338,12.53615715257587
2019,Oct,49,Customer,1866,24.32028403001073
2019,Oct,49,Subscriber,34276,12.728963900882972
2019,Oct,50,Customer,120312,34.94802277966197
2019,Oct,50,Subscriber,46641,14.400072182557416
2019,Oct,51,Customer,1640,23.990548780487806
2019,Oct,51,Subscriber,28266,13.176534234297932
2019,Oct,52,Customer,1213,28.421035998900773
2019,Oct,52,Subscriber,27401,12.5269917156309
2019,Oct,53,Customer,1217,26.258846891262696
2019,Oct,53,Subscriber,24838,13.045516949834942
2019,Oct,54,Customer,1219,26.328288214383356
2019,Oct,54,Subscriber,25581,13.154466856912025
2019,Oct,55,Customer,1161,26.84033878840084
2019,Oct,55,Subscriber,24738,12.676822432425153
2019,Oct,56,Customer,1162,28.594650028686157
2019,Oct,56,Subscriber,22737,13.813505153127654
2019,Oct,57,Customer,635,31.381417322834636
2019,Oct,57,Subscriber,21551,14.086501786460126
2019,Oct,58,Customer,662,28.51518126888219
2019,Oct,58,Subscriber,18706,13.20301062047823
2019,Oct,59,Customer,720,30.703217592592612
2019,Oct,59,Subscriber,19526,12.270970330158061
2019,Oct,60,Customer,533,31.90606629143214
2019,Oct,60,Subscriber,16049,12.829635283610685
2019,Oct,61,Customer,504,28.103670634920643
2019,Oct,61,Subscriber,13610,12.741110702914504
2019,Oct,62,Customer,299,31.30072463768113
2019,Oct,62,Subscriber,12601,14.157371108113047
2019,Oct,63,Customer,282,30.794148936170235
2019,Oct,63,Subscriber,11158,13.071415128159158
2019,Oct,64,Customer,159,29.762788259958075
2019,Oct,64,Subscriber,9794,13.266503301340874
2019,Oct,65,Customer,134,27.587810945273638
2019,Oct,65,Subscriber,8248,14.55668849013898
2019,Oct,66,Customer,170,25.064117647058854
2019,Oct,66,Subscriber,6856,12.359485608712589
2019,Oct,67,Customer,98,32.09880952380952
2019,Oct,67,Subscriber,4434,13.363862577056072
2019,Oct,68,Customer,82,26.493699186991872
2019,Oct,68,Subscriber,4102,13.90967007963593
2019,Oct,69,Customer,150,37.079555555555544
2019,Oct,69,Subscriber,3282,13.181982530977047
2019,Oct,70,Customer,51,30.02745098039215
2019,Oct,70,Subscriber,2880,12.531082175925928
2019,Oct,71,Customer,25,30.35
2019,Oct,71,Subscriber,2616,12.375114678899077
2019,Oct,72,Customer,29,39.1448275862069
2019,Oct,72,Subscriber,2248,13.834141459074717
2019,Oct,73,Customer,33,30.245454545454553
2019,Oct,73,Subscriber,1787,15.242333519865694
2019,Oct,74,Customer,62,17.416935483870965
2019,Oct,74,Subscriber,1202,10.794564614531355
2019,Oct,75,Customer,6,62.96944444444444
2019,Oct,75,Subscriber,694,13.070509125840545
2019,Oct,76,Customer,19,87.77105263157894
2019,Oct,76,Subscriber,971,14.108084449021643
2019,Oct,77,Customer,5,38.39333333333333
2019,Oct,77,Subscriber,851,12.31778300039168
2019,Oct,78,Customer,9,37.17592592592593
2019,Oct,78,Subscriber,585,12.586239316239306
2019,Oct,79,Subscriber,654,9.23496432212029
2019,Oct,80,Subscriber,274,15.93497566909976
2019,Oct,81,Customer,8,19.141666666666666
2019,Oct,81,Subscriber,238,12.285224089635848
2019,Oct,82,Customer,4,32.224999999999994
2019,Oct,82,Subscriber,296,15.20416666666666
2019,Oct,83,Subscriber,376,9.711170212765964
2019,Oct,84,Subscriber,205,11.79756097560975
2019,Oct,85,Customer,1,8.533333333333333
2019,Oct,85,Subscriber,49,9.41496598639456
2019,Oct,86,Subscriber,53,11.274528301886793
2019,Oct,87,Customer,4,11.020833333333334
2019,Oct,87,Subscriber,143,8.12354312354312
2019,Oct,88,Subscriber,2,39.45833333333333
2019,Oct,89,Subscriber,160,17.28666666666667
2019,Oct,90,Customer,1,8.616666666666667
2019,Oct,90,Subscriber,8,7.852083333333334
2019,Oct,91,Subscriber,47,8.028368794326243
2019,Oct,93,Subscriber,1,8.783333333333333
2019,Oct,95,Customer,5,14.87
2019,Oct,95,Subscriber,14,9.378571428571428
2019,Oct,96,Subscriber,2,9.325
2019,Oct,98,Subscriber,20,9.56166666666667
2019,Oct,99,Subscriber,2,34.83333333333333
2019,Oct,100,Subscriber,39,18.556410256410253
2019,Oct,101,Customer,1,32.68333333333333
2019,Oct,101,Subscriber,25,8.669333333333334
