year,month,stationid,startstatname,start station latitude,start station longitude,starttrips,endstatname,end station latitude,end station longitude,endtrips
2019.0,Aug,3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3030.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3107
2019.0,Aug,3121.0,Jackson Ave & 46 Rd,40.74524768,-73.94733276,945.0,Jackson Ave & 46 Rd,40.74524768,-73.94733276,952
2019.0,Aug,3122.0,48 Ave & 5 St,40.74436328706688,-73.95587325096129,505.0,48 Ave & 5 St,40.74436328706688,-73.95587325096129,501
2019.0,Aug,3123.0,31 St & Thomson Ave,40.74469738,-73.93540375,536.0,31 St & Thomson Ave,40.74469738,-73.93540375,563
2019.0,Aug,3124.0,46 Ave & 5 St,40.74731,-73.95451,2165.0,46 Ave & 5 St,40.74731,-73.95451,2171
2019.0,Aug,3125.0,45 Rd & 11 St,40.74708586,-73.94977234,1453.0,45 Rd & 11 St,40.74708586,-73.94977234,1473
2019.0,Aug,3126.0,44 Dr & Jackson Ave,40.74718234,-73.9432635,1952.0,44 Dr & Jackson Ave,40.74718234,-73.9432635,1923
2019.0,Aug,3127.0,9 St & 44 Rd,40.74966,-73.9521,720.0,9 St & 44 Rd,40.74966,-73.9521,748
2019.0,Aug,3128.0,21 St & 43 Ave,40.75052534,-73.94594845,453.0,21 St & 43 Ave,40.75052534,-73.94594845,448
2019.0,Aug,3129.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3234.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3235
2019.0,Aug,3130.0,21 St & Queens Plaza North,40.75325964,-73.94335788,1106.0,21 St & Queens Plaza North,40.75325964,-73.94335788,1109
2019.0,Aug,3131.0,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,1323.0,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,1321
2019.0,Aug,3132.0,E 59 St & Madison Ave,40.76350532,-73.97109243,2871.0,E 59 St & Madison Ave,40.76350532,-73.97109243,2870
2019.0,Aug,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,2394.0,3 Ave & E 62 St,40.76312584,-73.96526895,2215
2019.0,Aug,3135.0,E 75 St & 3 Ave,40.77112927,-73.95772297,1694.0,E 75 St & 3 Ave,40.77112927,-73.95772297,1694
2019.0,Aug,3136.0,5 Ave & E 63 St,40.766368,-73.971518,3106.0,5 Ave & E 63 St,40.766368,-73.971518,3098
2019.0,Aug,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,7154.0,5 Ave & E 73 St,40.77282817,-73.96685276,7166
2019.0,Aug,3139.0,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,3298.0,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,3227
2019.0,Aug,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,5076.0,1 Ave & E 78 St,40.77140426,-73.9535166,5094
2019.0,Aug,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,6654.0,1 Ave & E 68 St,40.76500525,-73.95818491,6678
2019.0,Aug,3142.0,1 Ave & E 62 St,40.761227399999996,-73.96094022,5393.0,1 Ave & E 62 St,40.761227399999996,-73.96094022,5404
2019.0,Aug,3143.0,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,5259.0,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,5199
2019.0,Aug,3145.0,E 84 St & Park Ave,40.77862688,-73.95772073,1736.0,E 84 St & Park Ave,40.77862688,-73.95772073,1640
2019.0,Aug,3146.0,E 81 St & 3 Ave,40.77573034,-73.9567526,1670.0,E 81 St & 3 Ave,40.77573034,-73.9567526,1673
2019.0,Aug,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,2745.0,E 84 St & 1 Ave,40.77565541,-73.95068615,2763
2019.0,Aug,3150.0,E 85 St & York Ave,40.77536905,-73.94803392,1278.0,E 85 St & York Ave,40.77536905,-73.94803392,1262
2019.0,Aug,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,2275.0,E 81 St & York Ave,40.7728384,-73.94989233,2219
2019.0,Aug,3152.0,3 Ave & E 71 St,40.76873687,-73.96119945,863.0,3 Ave & E 71 St,40.76873687,-73.96119945,869
2019.0,Aug,3154.0,E 77 St & 3 Ave,40.77314236,-73.95856158,1832.0,E 77 St & 3 Ave,40.77314236,-73.95856158,1841
2019.0,Aug,3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977,2873.0,Lexington Ave & E 63 St,40.76440023,-73.96648977,2884
2019.0,Aug,3156.0,E 72 St & York Ave,40.76663814,-73.95348296,3398.0,E 72 St & York Ave,40.76663814,-73.95348296,3376
2019.0,Aug,3157.0,East End Ave & E 86 St,40.77518615,-73.94446054,1230.0,East End Ave & E 86 St,40.77518615,-73.94446054,1234
2019.0,Aug,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,5202.0,W 63 St & Broadway,40.77163851,-73.98261428,4600
2019.0,Aug,3159.0,W 67 St & Broadway,40.77492513,-73.98266566,4072.0,W 67 St & Broadway,40.77492513,-73.98266566,3847
2019.0,Aug,3160.0,Central Park West & W 76 St,40.77896784,-73.97374737,4653.0,Central Park West & W 76 St,40.77896784,-73.97374737,4249
2019.0,Aug,3161.0,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3119.0,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,2385
2019.0,Aug,3162.0,W 78 St & Broadway,40.78339981,-73.98093133,2200.0,W 78 St & Broadway,40.78339981,-73.98093133,2078
2019.0,Aug,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,7164.0,Central Park West & W 68 St,40.7734066,-73.97782542,6140
2019.0,Aug,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,6567.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,5316
2019.0,Aug,3165.0,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,8439.0,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,7719
2019.0,Aug,3166.0,Riverside Dr & W 72 St,40.780577990103346,-73.98562431335448,3578.0,Riverside Dr & W 72 St,40.780577990103346,-73.98562431335448,3556
2019.0,Aug,3167.0,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,5159.0,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,5062
2019.0,Aug,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,5443.0,Central Park West & W 85 St,40.78472675,-73.96961715,5363
2019.0,Aug,3169.0,Riverside Dr & W 82 St,40.78720869,-73.98128127,2435.0,Riverside Dr & W 82 St,40.78720869,-73.98128127,2460
2019.0,Aug,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,2539.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,2463
2019.0,Aug,3171.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3325.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3296
2019.0,Aug,3172.0,W 74 St & Columbus Ave,40.7785669,-73.97754961,2274.0,W 74 St & Columbus Ave,40.7785669,-73.97754961,2098
2019.0,Aug,3173.0,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,3673.0,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,3612
2019.0,Aug,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,4153.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3970
2019.0,Aug,3177.0,W 84 St & Broadway,40.7867947,-73.977112,2967.0,W 84 St & Broadway,40.7867947,-73.977112,2464
2019.0,Aug,3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,2556.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,2547
2019.0,Aug,3179.0,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,756.0,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,740
2019.0,Aug,3182.0,Yankee Ferry Terminal,40.686931,-74.016966,2272.0,Yankee Ferry Terminal,40.686931,-74.016966,2211
2019.0,Aug,3221.0,47 Ave & 31 St,40.743,-73.93561,567.0,47 Ave & 31 St,40.743,-73.93561,570
2019.0,Aug,3226.0,W 82 St & Central Park West,40.78275,-73.97137,3224.0,W 82 St & Central Park West,40.78275,-73.97137,2393
2019.0,Aug,3231.0,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,1338.0,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,1265
2019.0,Aug,3232.0,Bond St & Fulton St,40.68962188790333,-73.98304268717766,3565.0,Bond St & Fulton St,40.68962188790333,-73.98304268717766,3601
2019.0,Aug,3233.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,7137.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,7097
2019.0,Aug,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,3623.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,3625
2019.0,Aug,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,4708.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,4666
2019.0,Aug,3241.0,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,1048.0,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,1050
2019.0,Aug,3242.0,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,1831.0,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,1827
2019.0,Aug,3243.0,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,1383.0,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,1346
2019.0,Aug,3244.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,4441.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,4484
2019.0,Aug,3245.0,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,1.0,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,17
2019.0,Aug,3249.0,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079,999.0,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079,1012
2019.0,Aug,3254.0,Soissons Landing,40.69231660719192,-74.01486575603484,3148.0,Soissons Landing,40.69231660719192,-74.01486575603484,3178
2019.0,Aug,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,12871.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,13049
2019.0,Aug,3256.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,9647.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,9649
2019.0,Aug,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,4684.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,4717
2019.0,Aug,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,6418.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,6497
2019.0,Aug,3263.0,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,8692.0,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,9004
2019.0,Aug,3282.0,5 Ave & E 88 St,40.78307,-73.95939,7329.0,5 Ave & E 88 St,40.78307,-73.95939,7354
2019.0,Aug,3283.0,W 89 St & Columbus Ave,40.7882213,-73.97041561,2784.0,W 89 St & Columbus Ave,40.7882213,-73.97041561,2401
2019.0,Aug,3284.0,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,1262.0,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,1263
2019.0,Aug,3285.0,W 87 St & Amsterdam Ave,40.78839,-73.9747,2023.0,W 87 St & Amsterdam Ave,40.78839,-73.9747,1895
2019.0,Aug,3286.0,E 89 St & 3 Ave,40.7806284,-73.9521667,2120.0,E 89 St & 3 Ave,40.7806284,-73.9521667,2115
2019.0,Aug,3287.0,W 87 St & West End Ave,40.789621999999994,-73.97757,851.0,W 87 St & West End Ave,40.789621999999994,-73.97757,830
2019.0,Aug,3288.0,E 88 St & 1 Ave,40.778301,-73.9488134,2329.0,E 88 St & 1 Ave,40.778301,-73.9488134,2340
2019.0,Aug,3289.0,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,1444.0,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,1418
2019.0,Aug,3290.0,E 89 St & York Ave,40.7779453,-73.94604100000001,1777.0,E 89 St & York Ave,40.7779453,-73.94604100000001,1777
2019.0,Aug,3292.0,5 Ave & E 93 St,40.785785100000005,-73.957481,2402.0,5 Ave & E 93 St,40.785785100000005,-73.957481,2399
2019.0,Aug,3293.0,W 92 St & Broadway,40.7921,-73.9739,1828.0,W 92 St & Broadway,40.7921,-73.9739,1812
2019.0,Aug,3294.0,E 91 St & Park Ave,40.7835016,-73.955327,1241.0,E 91 St & Park Ave,40.7835016,-73.955327,1248
2019.0,Aug,3295.0,Central Park W & W 96 St,40.791270000000004,-73.964839,5290.0,Central Park W & W 96 St,40.791270000000004,-73.964839,4508
2019.0,Aug,3296.0,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,1406.0,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,1470
2019.0,Aug,3297.0,6 St & 7 Ave,40.668662700000006,-73.97988067,784.0,6 St & 7 Ave,40.668662700000006,-73.97988067,788
2019.0,Aug,3298.0,Warren St & Court St,40.686371,-73.99383324,1432.0,Warren St & Court St,40.686371,-73.99383324,1445
2019.0,Aug,3299.0,E 98 St & Park Ave,40.788129999999995,-73.95206,670.0,E 98 St & Park Ave,40.788129999999995,-73.95206,680
2019.0,Aug,3300.0,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,1455.0,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,1478
2019.0,Aug,3301.0,Columbus Ave & W 95 St,40.7919557,-73.968087,3760.0,Columbus Ave & W 95 St,40.7919557,-73.968087,3669
2019.0,Aug,3302.0,Columbus Ave & W 103 St,40.7969347,-73.9643412291,451.0,Columbus Ave & W 103 St,40.7969347,-73.9643412291,450
2019.0,Aug,3303.0,Butler St & Court St,40.6849894,-73.99440329,1038.0,Butler St & Court St,40.6849894,-73.99440329,1034
2019.0,Aug,3304.0,6 Ave & 9 St,40.668127,-73.98377641,1197.0,6 Ave & 9 St,40.668127,-73.98377641,1206
2019.0,Aug,3305.0,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,2564.0,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,2576
2019.0,Aug,3306.0,10 St & 7 Ave,40.666207799999995,-73.98199886,1061.0,10 St & 7 Ave,40.666207799999995,-73.98199886,1058
2019.0,Aug,3307.0,West End Ave & W 94 St,40.7941654,-73.974124,1861.0,West End Ave & W 94 St,40.7941654,-73.974124,1875
2019.0,Aug,3308.0,Kane St & Clinton St,40.686175799999994,-73.99645295,1284.0,Kane St & Clinton St,40.686175799999994,-73.99645295,1275
2019.0,Aug,3309.0,E 97 St & 3 Ave,40.7859201,-73.94860294,620.0,E 97 St & 3 Ave,40.7859201,-73.94860294,615
2019.0,Aug,3310.0,14 St & 7 Ave,40.663779,-73.98396846,1212.0,14 St & 7 Ave,40.663779,-73.98396846,1237
2019.0,Aug,3311.0,Columbia St & Kane St,40.68763155,-74.0016256,1124.0,Columbia St & Kane St,40.68763155,-74.0016256,1113
2019.0,Aug,3312.0,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,1665.0,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,1769
2019.0,Aug,3313.0,6 Ave & 12 St,40.666318100000005,-73.9854617,688.0,6 Ave & 12 St,40.666318100000005,-73.9854617,703
2019.0,Aug,3314.0,W 95 St & Broadway,40.7937704,-73.971888,3067.0,W 95 St & Broadway,40.7937704,-73.971888,3044
2019.0,Aug,3315.0,Henry St & Degraw St,40.684751399999996,-73.99917254,1563.0,Henry St & Degraw St,40.684751399999996,-73.99917254,1566
2019.0,Aug,3317.0,10 St & 5 Ave,40.6686273,-73.98700053,865.0,10 St & 5 Ave,40.6686273,-73.98700053,864
2019.0,Aug,3318.0,2 Ave & E 96 St,40.7839636,-73.94716729999999,2952.0,2 Ave & E 96 St,40.7839636,-73.94716729999999,3068
2019.0,Aug,3319.0,14 St & 5 Ave,40.666287,-73.98895053,1445.0,14 St & 5 Ave,40.666287,-73.98895053,1445
2019.0,Aug,3320.0,Central Park West & W 100 St,40.794066608185524,-73.96286845207214,3318.0,Central Park West & W 100 St,40.794066608185524,-73.96286845207214,3208
2019.0,Aug,3321.0,Clinton St & Union St,40.683116399999996,-73.99785267,1233.0,Clinton St & Union St,40.683116399999996,-73.99785267,1228
2019.0,Aug,3322.0,12 St & 4 Ave,40.668603000000004,-73.99043940000001,639.0,12 St & 4 Ave,40.668603000000004,-73.99043940000001,645
2019.0,Aug,3323.0,W 106 St & Central Park West,40.798185600000004,-73.96059090060001,2792.0,W 106 St & Central Park West,40.798185600000004,-73.96059090060001,2448
2019.0,Aug,3324.0,3 Ave & 14 St,40.6685455,-73.99333264,583.0,3 Ave & 14 St,40.6685455,-73.99333264,585
2019.0,Aug,3326.0,Clinton St & Centre St,40.67434,-74.00194698,351.0,Clinton St & Centre St,40.67434,-74.00194698,371
2019.0,Aug,3327.0,3 Ave & E 100 St,40.787721399999995,-73.94728331,522.0,3 Ave & E 100 St,40.787721399999995,-73.94728331,520
2019.0,Aug,3328.0,W 100 St & Manhattan Ave,40.795,-73.9645,1903.0,W 100 St & Manhattan Ave,40.795,-73.9645,1839
2019.0,Aug,3329.0,Degraw St & Smith St,40.6829151,-73.99318208,1484.0,Degraw St & Smith St,40.6829151,-73.99318208,1489
2019.0,Aug,3330.0,Henry St & Bay St,40.672505799999996,-74.00494695,615.0,Henry St & Bay St,40.672505799999996,-74.00494695,612
2019.0,Aug,3331.0,Riverside Dr & W 104 St,40.8013434,-73.97114574390001,2056.0,Riverside Dr & W 104 St,40.8013434,-73.97114574390001,2037
2019.0,Aug,3332.0,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,764.0,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,770
2019.0,Aug,3333.0,Columbia St & Lorraine St,40.6747055,-74.00755720000001,237.0,Columbia St & Lorraine St,40.6747055,-74.00755720000001,312
2019.0,Aug,3335.0,Union St & 4 Ave,40.6772744,-73.98282002,1815.0,Union St & 4 Ave,40.6772744,-73.98282002,1815
2019.0,Aug,3336.0,E 97 St & Madison Ave,40.787801,-73.953559,1888.0,E 97 St & Madison Ave,40.787801,-73.953559,1882
2019.0,Aug,3337.0,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368,312.0,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368,432
2019.0,Aug,3338.0,2 Ave & E 99 St,40.786258600000004,-73.94552579,1009.0,2 Ave & E 99 St,40.786258600000004,-73.94552579,1015
2019.0,Aug,3339.0,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,1094.0,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,1105
2019.0,Aug,3340.0,Wolcott St & Dwight St,40.6753274,-74.0100698,329.0,Wolcott St & Dwight St,40.6753274,-74.0100698,361
2019.0,Aug,3341.0,Central Park West & W 102 St,40.795346,-73.96186,1547.0,Central Park West & W 102 St,40.795346,-73.96186,1316
2019.0,Aug,3342.0,Pioneer St & Richards St,40.677774799999995,-74.0094613,305.0,Pioneer St & Richards St,40.677774799999995,-74.0094613,404
2019.0,Aug,3343.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,1094.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,1089
2019.0,Aug,3344.0,Pioneer St & Van Brunt St,40.679043,-74.011169,912.0,Pioneer St & Van Brunt St,40.679043,-74.011169,976
2019.0,Aug,3345.0,Madison Ave & E 99 St,40.78948541553215,-73.9524292945862,1414.0,Madison Ave & E 99 St,40.78948541553215,-73.9524292945862,1412
2019.0,Aug,3346.0,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,2330.0,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,2344
2019.0,Aug,3347.0,Van Brunt St & Wolcott St,40.6773429,-74.01275056,825.0,Van Brunt St & Wolcott St,40.6773429,-74.01275056,914
2019.0,Aug,3348.0,Coffey St & Conover St,40.677236,-74.015665,817.0,Coffey St & Conover St,40.677236,-74.015665,843
2019.0,Aug,3349.0,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3097.0,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2954
2019.0,Aug,3350.0,W 100 St & Broadway,40.797372100000004,-73.97041192,2553.0,W 100 St & Broadway,40.797372100000004,-73.97041192,2486
2019.0,Aug,3351.0,E 102 St & 1 Ave,40.7869946,-73.94164802,2377.0,E 102 St & 1 Ave,40.7869946,-73.94164802,2388
2019.0,Aug,3352.0,Sigourney St & Columbia St,40.67267243410948,-74.00879524648191,371.0,Sigourney St & Columbia St,40.67267243410948,-74.00879524648191,458
2019.0,Aug,3354.0,3 St & Prospect Park West,40.668132,-73.97363831,1896.0,3 St & Prospect Park West,40.668132,-73.97363831,1859
2019.0,Aug,3355.0,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,972.0,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,968
2019.0,Aug,3356.0,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,1929.0,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,1898
2019.0,Aug,3357.0,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472,1584.0,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472,1561
2019.0,Aug,3358.0,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,1014.0,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,1012
2019.0,Aug,3359.0,E 68 St & Madison Ave,40.7691572,-73.96703464,1146.0,E 68 St & Madison Ave,40.7691572,-73.96703464,1125
2019.0,Aug,3360.0,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3547.0,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3485
2019.0,Aug,3361.0,Carroll St & 6 Ave,40.6740886,-73.9787282,534.0,Carroll St & 6 Ave,40.6740886,-73.9787282,525
2019.0,Aug,3362.0,Madison Ave & E 82 St,40.7781314,-73.96069399,2851.0,Madison Ave & E 82 St,40.7781314,-73.96069399,2820
2019.0,Aug,3363.0,E 102 St & Park Ave,40.7904828,-73.95033068,1092.0,E 102 St & Park Ave,40.7904828,-73.95033068,1084
2019.0,Aug,3364.0,Carroll St & 5 Ave,40.6751622,-73.9814832,1865.0,Carroll St & 5 Ave,40.6751622,-73.9814832,1874
2019.0,Aug,3365.0,3 St & 7 Ave,40.67038370000001,-73.97839676,1412.0,3 St & 7 Ave,40.67038370000001,-73.97839676,1412
2019.0,Aug,3366.0,West End Ave & W 107 St,40.8021174,-73.9681805305,1281.0,West End Ave & W 107 St,40.8021174,-73.9681805305,1278
2019.0,Aug,3367.0,5 Ave & E 103 St,40.792255299999994,-73.95249933,3011.0,5 Ave & E 103 St,40.792255299999994,-73.95249933,3042
2019.0,Aug,3368.0,5 Ave & 3 St,40.672815500000006,-73.98352355,2004.0,5 Ave & 3 St,40.672815500000006,-73.98352355,2044
2019.0,Aug,3369.0,E 82 St & East End Ave,40.7724607,-73.9468208,1388.0,E 82 St & East End Ave,40.7724607,-73.9468208,1382
2019.0,Aug,3370.0,E 78 St & 2 Ave,40.7727966,-73.95577801,1587.0,E 78 St & 2 Ave,40.7727966,-73.95577801,1590
2019.0,Aug,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,2867.0,E 74 St & 1 Ave,40.7689738,-73.95482273,2822
2019.0,Aug,3373.0,3 St & 3 Ave,40.675070500000004,-73.98775226,1409.0,3 St & 3 Ave,40.675070500000004,-73.98775226,1411
2019.0,Aug,3374.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,4880.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,5074
2019.0,Aug,3375.0,3 Ave & E 72 St,40.7699426,-73.96060712,1146.0,3 Ave & E 72 St,40.7699426,-73.96060712,1149
2019.0,Aug,3376.0,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,1863.0,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,1845
2019.0,Aug,3377.0,Carroll St & Bond St,40.6786115,-73.99037292,1416.0,Carroll St & Bond St,40.6786115,-73.99037292,1410
2019.0,Aug,3378.0,E 76 St & Park Ave,40.773763,-73.96222088,1696.0,E 76 St & Park Ave,40.773763,-73.96222088,1714
2019.0,Aug,3379.0,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,1405.0,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,1493
2019.0,Aug,3381.0,3 St & Hoyt St,40.6777287,-73.99364123,766.0,3 St & Hoyt St,40.6777287,-73.99364123,775
2019.0,Aug,3382.0,Carroll St & Smith St,40.680611,-73.99475825,1948.0,Carroll St & Smith St,40.680611,-73.99475825,1943
2019.0,Aug,3383.0,Cathedral Pkwy & Broadway,40.804213,-73.96699104,2130.0,Cathedral Pkwy & Broadway,40.804213,-73.96699104,1945
2019.0,Aug,3384.0,Smith St & 3 St,40.678724200000005,-73.99599099,1242.0,Smith St & 3 St,40.678724200000005,-73.99599099,1257
2019.0,Aug,3386.0,1 Pl & Clinton St,40.6809591,-73.99905709,964.0,1 Pl & Clinton St,40.6809591,-73.99905709,954
2019.0,Aug,3387.0,E 106 St & Madison Ave,40.79343370000001,-73.94945003,1024.0,E 106 St & Madison Ave,40.79343370000001,-73.94945003,1046
2019.0,Aug,3388.0,President St & Henry St,40.6828003,-73.99990419,1098.0,President St & Henry St,40.6828003,-73.99990419,1112
2019.0,Aug,3389.0,Carroll St & Columbia St,40.6830456,-74.00348559,1322.0,Carroll St & Columbia St,40.6830456,-74.00348559,1324
2019.0,Aug,3390.0,E 109 St & 3 Ave,40.79329668,-73.9432083,881.0,E 109 St & 3 Ave,40.79329668,-73.9432083,908
2019.0,Aug,3391.0,E 106 St & 1 Ave,40.7892529,-73.93956237,765.0,E 106 St & 1 Ave,40.7892529,-73.93956237,775
2019.0,Aug,3392.0,Commerce St & Van Brunt St,40.681211700000006,-74.00860912,414.0,Commerce St & Van Brunt St,40.681211700000006,-74.00860912,476
2019.0,Aug,3393.0,Richards St & Delavan St,40.67943270000001,-74.00785041,326.0,Richards St & Delavan St,40.67943270000001,-74.00785041,376
2019.0,Aug,3394.0,Columbia St & W 9 St,40.6769993,-74.00647134,366.0,Columbia St & W 9 St,40.6769993,-74.00647134,393
2019.0,Aug,3395.0,Henry St & W 9 St,40.6763744,-74.00324957,227.0,Henry St & W 9 St,40.6763744,-74.00324957,219
2019.0,Aug,3396.0,Clinton St & 4 Place,40.6783563,-74.00014502,1023.0,Clinton St & 4 Place,40.6783563,-74.00014502,1003
2019.0,Aug,3397.0,Court St & Nelson St,40.6763947,-73.99869893,969.0,Court St & Nelson St,40.6763947,-73.99869893,959
2019.0,Aug,3398.0,Smith St & 9 St,40.67469570000001,-73.99785768,1456.0,Smith St & 9 St,40.67469570000001,-73.99785768,1466
2019.0,Aug,3399.0,7 St & 3 Ave,40.67260298150126,-73.98983001708984,761.0,7 St & 3 Ave,40.67260298150126,-73.98983001708984,767
2019.0,Aug,3400.0,E 110 St & Madison Ave,40.796153499999996,-73.94782145,2001.0,E 110 St & Madison Ave,40.796153499999996,-73.94782145,2017
2019.0,Aug,3402.0,Court St & State St,40.6902375,-73.99203074,2884.0,Court St & State St,40.6902375,-73.99203074,2936
2019.0,Aug,3403.0,4 Ave & 9 St,40.6705135,-73.98876585,1139.0,4 Ave & 9 St,40.6705135,-73.98876585,1140
2019.0,Aug,3404.0,7 St & 5 Ave,40.670492200000005,-73.98541675,1008.0,7 St & 5 Ave,40.670492200000005,-73.98541675,1014
